icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
F15188,F15188,10,Other stimulant abuse with other stimulant-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant abuse with other stimulant-induced disorder,MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1519,F1519,10,Other stimulant abuse with unspecified stimulant-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant abuse with unspecified stimulant-induced disorder,MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1520,F1520,10,"Other stimulant dependence, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant dependence, uncomplicated",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1521,F1521,10,"Other stimulant dependence, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant dependence, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15220,F15220,10,"Other stimulant dependence with intoxication, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant dependence with intoxication, uncomplicated",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15221,F15221,10,Other stimulant dependence with intoxication delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant dependence with intoxication delirium,MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15222,F15222,10,Other stimulant dependence with intoxication with perceptual disturbance,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant dependence with intoxication with perceptual disturbance,MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15229,F15229,10,"Other stimulant dependence with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant dependence with intoxication, unspecified",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1523,F1523,10,Other stimulant dependence with withdrawal,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant dependence with withdrawal,MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1524,F1524,10,Other stimulant dependence with stimulant-induced mood disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant dependence with stimulant-induced mood disorder,MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15251,F15251,10,Other stimulant dependence with stimulant-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other stimulant dependence with stimulant-induced psychotic disorder with hallucinations,MBD021,Stimulant-related disorders,MBD001; MBD021,Schizophrenia spectrum and other psychotic disorders; Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15259,F15259,10,"Other stimulant dependence with stimulant-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant dependence with stimulant-induced psychotic disorder, unspecified",MBD021,Stimulant-related disorders,MBD001; MBD021,Schizophrenia spectrum and other psychotic disorders; Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1590,F1590,10,"Other stimulant use, unspecified, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified, uncomplicated",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15921,F15921,10,"Other stimulant use, unspecified with intoxication delirium","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with intoxication delirium",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15922,F15922,10,"Other stimulant use, unspecified with intoxication with perceptual disturbance","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with intoxication with perceptual disturbance",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15929,F15929,10,"Other stimulant use, unspecified with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with intoxication, unspecified",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1593,F1593,10,"Other stimulant use, unspecified with withdrawal","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with withdrawal",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1594,F1594,10,"Other stimulant use, unspecified with stimulant-induced mood disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with stimulant-induced mood disorder",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15950,F15950,10,"Other stimulant use, unspecified with stimulant-induced psychotic disorder with delusions","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with stimulant-induced psychotic disorder with delusions",MBD021,Stimulant-related disorders,MBD001; MBD021,Schizophrenia spectrum and other psychotic disorders; Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15951,F15951,10,"Other stimulant use, unspecified with stimulant-induced psychotic disorder with hallucinations","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with stimulant-induced psychotic disorder with hallucinations",MBD021,Stimulant-related disorders,MBD001; MBD021,Schizophrenia spectrum and other psychotic disorders; Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15959,F15959,10,"Other stimulant use, unspecified with stimulant-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with stimulant-induced psychotic disorder, unspecified",MBD021,Stimulant-related disorders,MBD001; MBD021,Schizophrenia spectrum and other psychotic disorders; Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15980,F15980,10,"Other stimulant use, unspecified with stimulant-induced anxiety disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with stimulant-induced anxiety disorder",MBD021,Stimulant-related disorders,MBD005; MBD021,Anxiety and fear-related disorders; Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15982,F15982,10,"Other stimulant use, unspecified with stimulant-induced sleep disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with stimulant-induced sleep disorder",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F15988,F15988,10,"Other stimulant use, unspecified with other stimulant-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with other stimulant-induced disorder",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1599,F1599,10,"Other stimulant use, unspecified with unspecified stimulant-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other stimulant use, unspecified with unspecified stimulant-induced disorder",MBD021,Stimulant-related disorders,MBD021,Stimulant-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1610,F1610,10,"Hallucinogen abuse, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen abuse, uncomplicated",MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1611,F1611,10,"Hallucinogen abuse, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen abuse, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16121,F16121,10,Hallucinogen abuse with intoxication with delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Hallucinogen abuse with intoxication with delirium,MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16122,F16122,10,Hallucinogen abuse with intoxication with perceptual disturbance,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Hallucinogen abuse with intoxication with perceptual disturbance,MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16129,F16129,10,"Hallucinogen abuse with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen abuse with intoxication, unspecified",MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1614,F1614,10,Hallucinogen abuse with hallucinogen-induced mood disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Hallucinogen abuse with hallucinogen-induced mood disorder,MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16151,F16151,10,Hallucinogen abuse with hallucinogen-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Hallucinogen abuse with hallucinogen-induced psychotic disorder with hallucinations,MBD022,Hallucinogen-related disorders,MBD001; MBD022,Schizophrenia spectrum and other psychotic disorders; Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16159,F16159,10,"Hallucinogen abuse with hallucinogen-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen abuse with hallucinogen-induced psychotic disorder, unspecified",MBD022,Hallucinogen-related disorders,MBD001; MBD022,Schizophrenia spectrum and other psychotic disorders; Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16180,F16180,10,Hallucinogen abuse with hallucinogen-induced anxiety disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Hallucinogen abuse with hallucinogen-induced anxiety disorder,MBD022,Hallucinogen-related disorders,MBD005; MBD022,Anxiety and fear-related disorders; Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16188,F16188,10,Hallucinogen abuse with other hallucinogen-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Hallucinogen abuse with other hallucinogen-induced disorder,MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1620,F1620,10,"Hallucinogen dependence, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen dependence, uncomplicated",MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1621,F1621,10,"Hallucinogen dependence, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen dependence, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F16229,F16229,10,"Hallucinogen dependence with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen dependence with intoxication, unspecified",MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1690,F1690,10,"Hallucinogen use, unspecified, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Hallucinogen use, unspecified, uncomplicated",MBD022,Hallucinogen-related disorders,MBD022,Hallucinogen-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
